# kappa_1pm,elev_m,kerb,peralte_rad  (segmentos de 4.0 m, longitud 5884 m)
0.000305,-21.70,0,0.0000
0.000310,-21.83,0,0.0000
0.000306,-21.97,0,0.0000
0.000294,-22.11,0,0.0000
0.000273,-22.24,0,0.0000
0.000238,-22.38,0,0.0000
0.000195,-22.51,0,0.0000
0.000155,-22.64,0,0.0000
0.000116,-22.78,0,0.0000
0.000076,-22.91,0,0.0000
0.000029,-23.04,0,0.0000
-0.000017,-23.17,0,0.0000
-0.000057,-23.30,0,0.0000
-0.000097,-23.43,0,0.0000
-0.000137,-23.56,0,0.0000
-0.000184,-23.69,0,0.0000
-0.000230,-23.82,0,0.0000
-0.000269,-23.95,0,0.0000
-0.000309,-24.07,0,0.0000
-0.000349,-24.20,0,0.0000
-0.000396,-24.32,0,0.0000
-0.000441,-24.45,0,0.0000
-0.000451,-24.57,0,0.0000
-0.000354,-24.69,0,0.0000
-0.000088,-24.82,0,0.0052
0.000668,-24.94,0,0.0115
0.002070,-25.06,0,0.0199
0.003802,-25.18,0,0.0304
0.005822,-25.29,1,0.0419
0.007981,-25.41,1,0.0528
0.010162,-25.53,1,0.0616
0.011439,-25.64,1,0.0673
0.011517,-25.76,1,0.0692
0.010851,-25.87,1,0.0671
0.009570,-25.99,1,0.0618
0.007648,-26.10,1,0.0547
0.005869,-26.21,1,0.0474
0.004882,-26.32,1,0.0411
0.004345,-26.43,1,0.0366
0.004222,-26.53,1,0.0346
0.004516,-26.64,1,0.0347
0.005113,-26.75,1,0.0363
0.005606,-26.85,1,0.0388
0.006055,-26.96,1,0.0418
0.006453,-27.06,1,0.0448
0.006851,-27.16,1,0.0475
0.007217,-27.26,1,0.0499
0.007506,-27.36,1,0.0521
0.007784,-27.46,1,0.0543
0.008045,-27.56,1,0.0565
0.008278,-27.65,1,0.0594
0.008571,-27.75,1,0.0636
0.009099,-27.84,1,0.0701
0.010125,-27.93,1,0.0787
0.011733,-28.02,1,0.0876
0.014258,-28.11,1,0.0955
0.016630,-28.20,1,0.1008
0.017196,-28.29,1,0.1016
0.016427,-28.38,1,0.0973
0.014418,-28.46,1,0.0885
